content,label
to mona vasalayek da lamkaava vitarak neme api inne lamkaave n pita mehet ehema tamaa gon harakaa,1
to lamkaavata aavot puke arinavaa hutti,1
to lamkaavata paya tibbot mona baadaka daemmat tova eyaapot eken eliyata ganna dennaehae kapanavaa peti ajit rohanayi,1
to la.mkaave ipadunaa.ta ubava hadanna daapu sukkraanu neda,1
to sinhslen kata karana eka navatapiyaape mav basa dan tota ayiti ne,1
to simhala jaatiiye nemeda baelliiye varako lamkaavata baellii,1
to hitapiya sakkili  hutti,1
to hitanavada hutti tota avurudu 25k kiyala pala hutti gihin naapiya etakota pene toge vayasa patta baelli ohe mae,1
to hukaa gattada suddekata kiyala huttii to lamkaavata varen balanna,1
to hutt onet nae lamkaavata vesii,1
to  itaalii vala vaelaliya topivagevun lamkaavata saapayak,1
to eka coronaa rogiyek maerunata passe gedara geniyayapiya sakkili ballo ube ammata haemanna ganne naetuva,1
to kata vahaa giya toge demavuupiiyo gena hitalaa tota bayiin naehae miitiissu kiyavi tova dalaa teme halala kiyalaa,1
to lamkaave iipadilaa lamkaavata banina kehel paraeasseda teaata itaalikaarayek hikuve ai vesiye,1
to etulu pavulama deviye innavaanam keaareaanaa haedilaa maerilama pala haedigaevilaama pala,1
to enna epaa lanakaavata hama gahanava patta hutti,1
to ennama epaa,1
tok enne naettam lamkaavata  mnissuu ekka budiyapiya tok lamkaavatavat lamkaave minisunta baninna,1
toge #tta rattaramda baelli,1
toge appalata mokaada meka daapu nosandaalayaa ghota ekka sellam bae yako topita mataka naedda chandeta kalin ehema kiiva,1
toge amimaa ballekuta kiyalaa hadaa gatta ekiyak tota koronama haedilaa maeriyan para baelli me rata utumi ratak toge ,1
toge ammata pas kavapiya,1
toge ammata ballo hukala tamayi to ipadilaa tiyenne aettada huttiye minissu kiyanne ube lamaya nidaagena innako,1
toge ammata hukaaganin ponna pakaya,1
toge ammata hukaapiya,1
toge ammmmmmm hukaapiya vesiya,1
toge kata taram hutta loku naedda siisar kare babbu eliyata ganna um*bage minihaa hariyata vaede karaanam siisar karanna va,1
toge taattage vaeraedda mokada uu avajaatakayek,1
toge daraevekge miniyakvat lamkaavata genna vennet nae gennak epaa to maericca davasata toge maranetat hena gahana,1
toge daruvo pasdenaa miniho pas denekge venna aeti,1
toge daruvo pasdenaa hora miniho kiidenekugeda patta vesitota lamkaava amatakavelaada vesiyeto ipadune lamkaave kaelaeva,1
toge paramparaavata henagahapiya,1
toge pavula.tama mahaa paare hin*gaakan.da venna oni,1
toge maha ekii to eliya.ta daalaa tiyenne miniheku.ta puka diilaa.. eyi.. pa.t.ta vesii.. to depayin naegi.tinavaa la.mkaava...,1
toge mulu pavla.tama koronaa haedila dima samuha valaka.tama daannama laebevaa pa.t.ta baelli,1
teaage lamayin.ta pavaahaemanin,1
toge hutta palala lu.nu dehi danavaa daena gan huttiye,1
toge amimata suddek hukalaa to renakota vaetilaa vesiye to lamkaavata aavot puke aerala maranne vesa baellita,1
toge ammata hukanna balu vesiye to ipaduna rata me rata neda huttiyeammmaa palla uba me rate hitiyaanam tova irana,1
toge ammata hukaapan,1
toge ammaa ballanta hukalada itaaliyata gihin oya vesiyak,1
toge ammaata aeralaa tiyenne kaarayekda nae tota aeralaa tiyenne kaarayek toge lamayi 5 denaagen taattalaa kaarayek,1
toge taattaa kotinta kade yanakota gedara hamgan hitapu kotiyek ammata dist didimdaalaa uba vage ekek dotta aava,1
toge taattaa ta kiyalaa hukaganin gom hutti,1
toge taattaa t ohomayi,1
toge taattaa lamkaa ballekda,1
toge daekkaama penavaa 5 denaa avahaet,1
toge para baelli,1
toge paetavvat ekkama ma koronaa haedilaa maeriyan topiva,1
toge puke ariya uttiya,1
toge bada kapalaa gatta nisaa tamayi tota duka naette patta baelli,1
toge malaminiya ikmanatama dakinna laebevaa,1
toge maanava himikam gahaganim pukelamayi 5ha eka taattaa kenkgeda?,1
toge miniya lamkaavata mokatada veilan kannada,1
toge muna balapiya rilavata bada gihillaa vage,1
toge ha**** tamaa,1
toge lamayi 5inne taattaa kaarayiklu nida vesige,1
tota akulogen enda vunot enda epaa maeriya,1
tota ecara agenami to ohe idapiya balu veisi api mehe deval karagannami,1
tota otu payiyakinda hituve kaeli gon vesiye,1
tota one mekat ciinaya ho itaaliyak karannada moda pakayaa taattaa harakaa kiyalaa dannavaa ada daenagattaa tope pavulama harak ,1
tota kaekkumak naetuvata ape rata gaena apita aadambarayi ipaduna gaman maerenna tibba gaenu vaeradilaa jiivit velaa,1
tota coronaa nohohaduunot pudumayaki ,1
tota coronaa haedilaama maeriyan geri baellii yako ape rata taram vatinne nae oya eka ratak vat baellii,1
tota coronaa haedenna ona,1
tota corona haedila maerilapalayan,1
tota corona haedenavaamayiparabaellilamkaavata garahapu ekekutavat_hodin inda laebennae,1
tota coronama haediya val vesaavi,1
tota coronama haediyamm,1
tota coronama haediyan,1
tota coronaa ,1
tota coronaa da?marana bayen vilaapa denne!!,1
tota coronaa neme haedenne vena vasangata ledak kaatavat nehaedicca haedicc ledevat hoyaaganna baeriva vidavala maera,1
tota coronaa ma haedilaa maeriyan baelliye,1
tota coronaa haedicca daata api haal amuven kaala pol kiri passe bonavaaanna eccaratama eka subha aaranciyak,1
tota coronaa haedila daenatamat aette ekayi to me pissu baelliyakvage mara biye kaegahanne,1
tota coronaa haedilama maeriyan,1
tota coronaa haedilaa maeriyan patt vesi tamange mav ratata garahana vesi,1
tota kohomat idapan vesi,1
tota kohomat lamkaavata yanna baehae policy arest karanavaa,1
tota kohomat vaedi davasak nae baelliyak vage koronaa haedilaa tolomci venavaa,1
tota gahapiya henavaen*dirilamkaava mage rata meka neveyivaeradunu davasata lamkaavata aavahama terevi,1
tota jammayak jaatiyak naeti to lamkaavata enna nam epaa,1
tota toge lamayi ta minihata henama gahapiya vesi,1
tota daraevo hamba une avajaataka vidihataneda hari taattek naene avalame gihin hadapu vunne,1
tota daen lamkaavata yannat bae,1
"tota dima kela venava me budunvahanse vaediya de""sayayi ape rate utum niladhaariyakuyi to avaman kale",1
"tota denna uttara me satahan karanna bae ""srii laamkikayekuge daruvaku novana bavayi mage haegiima",1
tota nam korona haedilama maerenna one,1
tota  nan*dudammanne balaagena hitu,1
tota pissu da ponnayokoronaa gaena to danne naedda,1
tota pissu behet ganin pissu haedunama ohoma tamayi,1
tota pissuda yako haema post ekakama toge poto obaana yanne me daekapu tunveni paara,1
tota pissuda huttiyepetta ganin patta huttiye,1
tota pissek puke aeriyaa da huttiye,1
tota puke aeriyata lamkaave arinnae toge munata goniyak daalavat hukannabae to daspin baduvakne hutta kunuvelat ,1
tota banina vacanat aparaade,1
thita mata kiyanna vacananae paraveisi,1
tota yi toge ammatayi hi ve kaarayek,1
tota lamkaavata kohomat phannadennae vesiye,1
tota lamkaavataenna vennae baelliye ita kalin tota ?ekaa?eraanaa haedenavaa niyatayi,1
tota vayasa  naakiyo kidenek hikuvadaape lamkaave deval api balaa gannam topi vage evun me ratatabarak to ka,1
tota vaedikal inna laebennenaehae lamkaave hara gedaraka tamayi lan*ginna venne,1
tota venade tovat dannae bola,1
tota sellan karanne  paenapu taruna itaalii hamudaa karayo kiyalaa tamayi aranci,1
tota hikaee,1
tota hukanavaa aavotin toge ammaata kiyaapan baelli,1
tota hukanna ona lamkaave ballo dammala baluu huththi pan*duru,1
tota hena gahanavaa para vesi me rate tatvaya to oya kaarayaata puka denavita penne nae balapiya ape tirivida hamudaava peaalisa,1
tota hena gahanavaa paratti,1
tota hena gahapiya,1
tota hena gahapiya,1
tota henagahaopan,1
tota hodaknam venna epaa val baelli,1
tota hodata salakanavaa eti penavaa balapu hama,1
tota dennada police patikama,1
tota hukanavaa aeti naki lokko palayanna uttii tojaana lamkikayek jaataka karapu ekeka kami noveyi,1
thotath corona hadiyam katha karapan ratata sevaya karana minisun ta vaedagat vidaahata?,1
totayi daruvantayi daem kohomat ohe vaelalenna tamayi venne,1
tot ipadune lamkaave neda e bola,1
tot maeriyan hutti,1
tot sakkili vesiyak sinhala kataa karana,1
to nam enna epaa vaeradilaavat baelliye topi kiyak haarihoyaa ganna ratakata aevillaa daen lamkaavata garahanavaa sakkili,1
to nam kohomat lankavata enna tiya hitannavat epaa vesa baelli ammata ballo karalaa jaataka karapu vesiyek kiyala penava,1
to padangu vesi to baduvakaalakanni vesi,1
to para baelli ,1
topi arehe mehee hiravenakota ispiritaala gaane rimgaan naetuva pas tikak kaalaa vaela liyav,1
topi urannata jaataka una haettak,1
topi entat epaa topi vate allalaa allalaa jaataka karagatta topi vage gotayo gentat epaa kohomat patta huttige,1
topi enna epaa,1
topi enna onetnaetope miniyak vatvalalanna sudusunae mehe,1
topi ennat epaa enna dennet naehae,1
topi ennatta epaa vesiye to simhala da suddanta puka diilaa puka diilaa topi padimci lamkaavat mataka nae para baellita,1
topi ohaatama velaa hitapiya coronaa valatat vadaa visabija topi vage unbudun vaediya ape ratata enna e,1
topi karana vaeda valata amuven pucicanna oiina para haetta,1
topi kaalakanni meha ennat epaa,1
topi kohomat enna epaa meheta  me tope rata neme ape rata ekayi aetta,1
topi gaena hoyanna ape ititaevo duvanavaa kiyalaa hituvada huttiiyegiyanam giya vidiyata hitapiya viidi ganikaavo gae,1
topi geval valata velaa inne naetuva horaa kapu evaagen bedapanko katayi pukayi baliyannemahaa bandagaret topima ka,1
topi tamaa virus eka tambi,1
topi demala nisaa hoyalaa balalaa vaedak nae hutni tota polimak danna one kaeri baelli tota hena gahalaa pala,1
topi maeraenaata api maerennae yako ohoma idalaa makabaevilaa palayallaa,1
"topi meka kale kavadada  sati dekak yanakam aadhaara aragenavat me paetta palaataka enna epaame magulak asse ""suutim ka",1
topi lamkaavata garahana sakkili baelliyak topi koronaa haedilaa maerenna onae tope miniyakvat lamkaavata genna epaa i,1
topi lamkaavatat barak toge ammaa tova haeduve ballanta kiyalaa hukavagenada patta vesi,1
topi lamkaaven gihin ehe tibuna ammata haemanena koronaa hadaagena mehe inna sinhalayot maraaganna hadanavaa puka u,1
topi vage un itaaliyatat itaaliyatat lajjavak ganiye,1
topi vage un kohomat lamkaavata enna epaaval bae issellaa to kataa karanna iganaganintopi vage un tamayi sii,1
topi vage vaduru vasangata nisaa tamayi baelliye ape mav bmata koronaa aave tope karuma yako api gevannetota mona u,1
topi vage veisa gaenu ennat epaa mei ratata,1
topi vage harak malakunu kohomat lamkaavata genne nae,1
topi vage avalan avajaataka vesiyo kohomat lamkaavata vaedak naeto lamayi k haeduva kivvata e toge minihagemadatava eka,1
topi vage un ennat epaa,1
topi vage un gaena hoyanna to hituvada apita *** amaaruva kiyala,1
topi vage un maerunahama miniyavat lamkaavata epaa e taramata upan rata ta epaa karapu baelliyek to,1
topi vage un lamkaavata enna onet nae ohatama velaa vaelaliyan,1
topi vage un lamkaavata ennama epaa itaaliyatama velaa hitapiyame rate ipadilaa itaaliyata aavadana kaalakanni,1
topi vage un lamkaavata noena ekamayi hon*dato baeri nam oni taenaka maeriyan_lamkaavata nam enna epaa,1
topi vage un lamkaave ipaduna ekat pavak topi ipadenna tibbe araabiye vage ratakagal gahalaa maranna,1
topi vage unge kunu godaval valalanna mage rate ida nae ma vala daa ganim gom iiri haeti balapam toge ube mina,1
topi vage evun lamkaave venna baeae bola!!!! to lamkaavata enna oya rateima idapiya,1
topi vage kaalakanni me ratata noyena ekamayii hoda ekane topita me simhala rate indavat pina naette ohema maeriyan,1
topi vage kaerivesiyo hindaa tamayi ada lamkaavata kelavelaa tiyenne topi hodata innakota ledak haedunata passe lamka,1
topi vage kunu gaenu valalanmna lamkaave ida nae baelli,1
topi vage ganunge miniyavat lokaavata epaa ,1
topi vage gunamaku haetta kohetma me ratata epaa ohema vaelaliya men vaenidaa,1
topi vage gomnu lamkaavata genna ganne nae patta vesiye,1
topi vage gon vesiyo me utum ratata enna epaa to jaataka karapu maha evun dennata henama gahapan,1
topi vage gon hatvalaama aevit tamaa mehetat kelevve itaaliyata velaa maeriyaubalaa pim karalaa vaasanaavata giya ,1
topi vage parisarayata kisima aadarayak naeti uuro karapu vaeda hinda pas vala tiyena oya okkoma gunet gihilla tiyenne,1
topi vage pare ballonata kiyala hukava ganna evn lankavta kohomat enne dennet nae kavda patta huttiye tota la,1
topi vage pittama vikunan kana padurae vesiyo lamkaavata enna oni nae tlhukanda,1
topi vage ratata garahana un endama epaa,1
"topi vage vuut aa""ne varevko lamkaavata gal gahalaa dat galavanna",1
topi vage vesiyo ula tiyala maranna onaa topi vage un tamaa rata vikunanne,1
topi vage vesiyo tamayi inna ape ahi.msaka minissun vat kanne,1
topi vage vesiyo maerilaa yana ekamayi hon*da kaalakannii,1
topi vage suddanta puka diipu un rajakaale idalaama mei ratei idalaa tiyenavaa,1
topi vaage un tamayi bola ammaage ba.de masa namevat inne naetuve mase ayen enne,1
topi vaage un gaena kavara kataa da,1
topi hitiya nam api melahatat maerilaa,1
topi hitiyanam vena de balanna tibunaa ,1
topi hitiyanam hitaaganna puluvan ada rate tattvaya ehenam mulu ratatama koronaa haedilaa,1
topi hitiyaa nam api maerilaa,1
topi ona raakata denade dipiyavu,1
topita oni meka ratatama bo karala eken godayanna um*bala mahaa kaalakanni pav kaarayo,1
topit ekka hitapu un tamaa horen paenalaa lamkaavama lok davn kare ennat epaa gennagannet nae,1
topila vage un nam lamkaavata naeti eka hon*dayi,1
topilage bijja kapalaa valadanna one,1
topilata ona kohomat minissu jiivat karavanna neveyi bhuumidaanaya karavannavairas eka haeduuna ayata behetuut hoyalaa kiya,1
tope ammata ballo hukalaa tamayi to hadalaa tiyenne ekayi venasa naetuva rate avlak nemeyi baelliye,1
tope ammata hukapiya huttiye huka huka hitu enda epaa topi vaage evn gannet nae kaeri vesi,1
tope keruvaava penava maerena minissu gaanenlamkaave pinata taama ekek naeserama hodin,1
tope redde guu tiyenne balapan ape pimvanta rata yako meka apita kisi karadarayak nae yako meke aediri niiti daemme,1
tope hatta taamayi lankaavata avit lankaavama vinasa kale balu huttiye,1
tope ammaa gage naddi eluvek udin ate gahala gagata kaeri vaetilaa eken tamaa to haedilaa tiyenne ,1
tope rate hitapu evun lamkaavata paenna hindaa tamayi me ratata oya lede bo vune,1
toma geraate neveida_ipaduune pata baellitohaemniya,1
to maerenna ona issellaa,1
to lamkaavata aevit kiyapiya ko toge hutta iranavaa hiregiyat kamaknae,1
tova panapitin valalanna ona kaeri vaesi haebaeyi meheta gannaehae ohemavaelaliyan,1
tova maranna one daenda topita lamkava matakvune,1
tova hadan netuva saarame pissanam hoda_i kiyalaa hitenavaa aeti ube taatta ta,1
to vage unta coronaa haedilaa makabaevenna ona gon baelli,1
tota corona haedilaa maerilama palayan mage rate minissunta apahasa karanavata valalana valatat haediyan keironaa dahada,1
to?ega ammata taattaa hukalaa tiyenne kasippu bipu velaavaka etakota da teaava jaataka velaa tiyenne ?etaata hukanakotava,1
to ape ratatanami enna epaa ohema maeriya vesiye,1
to ayitikaarayada para baelli kivivata to dannavada vistarayak todannaedda katitiyata maesin ekakvat meivenakota dena,1
to aram gihin kaapiya maranaya,1
to ahuvunotin nidivaddalaa hutta aaetulata kocci daanavaa daenaganin patta vesaaviye,1
to aavot vedi tiyanavaa ,1
to ikmanin koronaa haedilaa ma maeriya,1
to itaaliyata velaa haemaniyan hutti lamkaavata aevllaa ahu unot puke arinne huttita,1
to ipadune da toge ammaa appaa kavuda kiyapan vesi,1
to ipadune lamkaave yako topi vage un me ratata vatin ne nae dahaapaduraa baelli,1
to illam kaeva,1
to enna epaa itim lamkaavata paratta vesi,1
to enna epaa lamkaavata,1
to enna epaa lamkaavata musali to aaye dapanko balanna vidiye ekak para baelli mage ratata baninne ubata kehen apu haya,1
to enna epaa lamkaavatavesakam kara kara hitapiya itaaliyatama velaaavajaataka baelli,1
to ennat epaa lamkaavata vambatu vesi,1
to ennanam hitannavat epaa vesi lankaave inna kollo toge pukat irala tamay attarine tota gahana taramata lasa,1
to ehema tamaa valala netnete hituve lamayinuyi padimciya minissu gattata passe apolispati apa balaaganin api lamkaa,1
to ehema hitapiya para baelli,1
to oya inna taena vaelaliyan patta vesi to vadaapu ekiyakda kiyalaa saekayi yako apita ape ratavatinavaa um*bata vatinne naeta,1
"to oya sellam karanne hadanne graamasevaka ekka nemeyi ""simhayek"" ekka parissamen",1
to ohe unta paaka dii piya,1
to ohe vaelaliya mehe enna epaa gon dena,1
to ohema vaelaliyan kiyava kiyava inne teaapi vage evunnan lankaavata ennat epaa,1
to ohema vaelaliyan patta baelli penavada mekige haekara kata toge kataavenma terenava hoda baduvak kiyala toge kate sadda,1
to ohema vaelaliyan,1
to ohema hitu vaessii,1
to ohema maeriyan baelli,1
to kata piyaaganin patta huttiitaaliyata to pukadiipan,1
to kataa karana daekkama katata denna hitenavaa,1
to kataa karapu vidihata avadaahari maerenna venne kunuvelaa lamkaave,1
to kandanaetuva higaakakaa idalada itaaliyata giye palkada veisi,1
to kasippu gahalada inne,1
to kasippu gahalada inne gom gaeniye,1
to kasippu gahaalada gamjaa gahalada uba lamkaavata yannaeti unaata huttiye api vaelalenna hari lamkaavata yanna one  to ka,1
to coronaa haedilama maeriya val baelli,1
to coronaa haediilaa maeriya,1
to kohenda mekata aave,1
to kohomat ape me lassanayi pumci lamkaave valadanne nae to ohema valaliyan bae li,1
to kohomat enna epaa gihin hodata allapan unta para baellii ajit rohana apita raje bola apiva rakinna kana katta da,1
to gaena hoyanna to apita hambakaranna venna aeti giye,1
to gon vesi,1
to tavat kiyavanne oya haekare vahagena ma puka diigena hitapi pattotti enna vennet nae tota aaye to aavot gal gaha,1
to nam kohomat lamkaavata enna hitanna epaa gaeniye uba ohema vaelaliyan lamkaavata enna hitanna vat epaa ubalaa ko,1
to nam kohomat lankaavata enna hitannavat epaa maerilaavat enna venna epaa to panapitin aavattova maran kayi ape,1
to nam dakinakota mata ada davasak davasak maara tarahak enne bola totak horona ada davasatama haedeyi ko vaelaliya lamkaavata ta,1
to nam naavata kamak nae gon gaeni tota eyaapot eken mehaata ennanam baeri veyi kavadaavat ,1
to nam lamkaavata ennat epaa para baelli?,1
to nam simhala ammek taatteggen daa ekiyak neveyi kiyanna vacana nae bola ve to hari ammek na,1
to pakayaa vaediya natanna haeduvot tope ratakatama elavanavaa daenagamkaeri ponnaya pakayaa ubata terena baasaaven kiyanne oya ,1
to patta vesi lamkaave ipadilaa pitaratakata gihilla mehema lamkaavata kataa karanna epaa patta patta vesi,1
to patta vesiyekne bola baelliye,1
to pas kaapiya,1
to puka diipiya,1
to polimak daagena hutti maeriyato kiyana vidiyata toge amma ekka gena gihin tava malliyekut hadaa ganin patta,1
to ballo hukala haedicca veisa hutti yak,1
teaa ma idapan teaa baenne mage ratatapuluvannam varen lamkaavata???????,1
to ma idapan hutti,1
to ma vaelaliyan kohomat aaye um*ba.ta reddak aedan mehe enna vennet nae enna dennet nae....,1
to maka baeviyan,1
to makabaeviya para baelli,1
to mage ekata reply karapu hindaa yako,0
to mala gaenii enna epaa lankaavata tota koronaa haedilat madii topilaa vage pav karayonta tamayi koronaa haedilaa maerilaa ,1
to maeriyan ohaata velaa gon hu ??? topi lakmaeniyange polavei ipadunaatat nayayi nayayi val baelli,1
to maeriyan koronaa haedilaa baelli,1
to maeriyan koronaa haedilaa baelli,1
to maeriyan baelli,1
to maeriyan muusala gaeni,1
to maerilaa yanavaa vage daenenavaa daenenavaa,1
to maerilaa yanna oni gon jaraa gaeni lamkaava vage utum rataka utum minissunta garahana topi vage evunta hena,1
to mokatada mehe ennane,1
to moda buruvek yako gon harakaa umbae kiyanna kalin balapan loke dihaa,1
to mona pakak kivvat topiva anivaaryen puccanavaa,1
to yanna issara lamkaavei ipaduna ekiyaka no veiyi da baelliye varako lamkaavata balu veisi yuro valata puka den vala baela,1
to yuuro maesimak bava dannavaa,1
to lankaave ipadilaa ne ban giye mula mataka tiyaagana kataakarapan,1
to lankaavata a vot gal gahalavaa vesaavi lamkaavata baninta aipaa meka ma ge rata,1
to lankaavata aavot toge puka palala lunu daanava balu hutti,1
to lankaavata aevit balapan vesiye tova jaataka velaa tiyenne ballo hukaala,1
to lankaavata ena davasa kiyapan ajit rohana kiyanne merate minissunta devikenek,1
to lankaavata gavume kara pilibada daenaganimu,1
to lamkavata gaurava karana kalakanni kaali note eka avit dekala tiyenava,1
to lamkavata nam enna epa avot balliye to ivarayi ,1
to lamkavatama avot tota ballo gassanne gona,1
to lamkave jatakavechcha ganiyek naveyi tu…. lokuda tota ape rate deval api balagannam balliye,1
to lamkaveda ipadune?? itali???yeda cross une??,1
Eka velak hari kala hari apith ratath dekama berenawa nam athi. Bada genama hithanne epa,1
Eka hithinma oba thumata theruvan saranai,0
Eka aththa,0
Ekakin hodata kala thiyenawa sure,1
Ekakuth avith,0
Ekaga venawa,0
Ekagai!,0
Ekata nam asa hithuna,0
Eka thamai yako. Ubala vage harak ne me lankawe. Gon huttiyo form vela methana eno lankawata bana…,1
Ekathuwennama ona set eka,0
Ekama Brand eka moko kiyanne makoge his wuna purappaduwa puravamuda…,0
Ekama rataka minissu depaththata bedila avalada naga ganne kathawak newed me wenne!!,0
Ekah,0
Ekita mol amaruva,1
Ekige vasanawa kiyanne. Den ekige ratata sepad danne ne,1
Ekek puke arala mekita,1
Ekek benna paliyata ketha katha kiyanne lejjawa nedda ban uba ipadunu rate minissu monawa karannada thope karumeta.,1
Ekekda puke ariye,1
Ekenma,0
Ekenma. Nethnam dannone,1
Ekekta kiyala puke aragenada lamai heduwe…vesi…,1
"Ekedi hambunama oka venawa, lankawata baninna tho kauda patta belli meki kawadaka hari awoth allapalla",1
Ekka video ekak karamu,0
Ekka deal ekak gahala ilaga mako veida ban,0
Ekka video ekak karamu,0
Ekka video ekak karamu,0
Ekka video ekak please,0
Ekka videovak karapan.,0
Ekkenekge dennekge musala vachana nisa api noveti imu. Ounge adahasa itu venna nodemu. Dawase peya 24 ma apa.,0
Ekko api e gena katha nokara imu,0
Ekko minissu godai nethnam bellita thathala godai,1
Ekagai,0
Echchara hoda charithayak newei ..mewa beluwama therei ..nisansala wijethunga nama.. restaurant ekak karanawa,0
Echchara hoda nisa wenna athi dawasata siya ganak merenne,0
Edit makota thibbe button phone ekak..eka ara madya sakachchawa athare apu call eken penawane..obe uthsahayata …,0
"Ethakota Spain flu iwara wela aurudu 100kata wada gihilla. E visabije valalapu mini vala thama sakriyai, mathaka thiya ganin…",1
Ethakota ara kattiya awe ai danne ne neda,0
Ethakota oyalage agame kiyana vidiyata miniya puchchaddi miniyata e hemadema denenawa kiyana ekath vidyathmakawa paha…,1
Ethakota makoge daruwekda,0
Ethakota meya ipadila thiyenne lankawe hospital ekaka neweida. Pissu genu kenek ne. me wage aya thamai diyu…,1
"Ethakota, gannama oni call eka awe kagenda ..? kubiyo II enakam bala sitinawa. Avashyama mohothe , pattama vedak",0
Ithin aida adanne,0
Ethumage kathawata bohoma sthuthi. Mama asawen ahan hitiya lankawe siyalu denama eka ha athvela beda gena jathi ba…,0
Edakin huttige geni tho mata ahu una nam kapanawa keli keli walata,1
Edath adath kawadath   apata oba thuma vishvasai ema vishwasaya apa thula hemadamath pawathinawa. Jaya sri lanka jaya sri lanka,0
Death ape jathiyata veradune ekamuthukama nethi nisa,0
Eda dapu sadda ko ada mekige ?? redde revila innakota kaduluth salanne enawa. Wena rata walata wela mehe minissu…,1
Eda borune kiuwe weda karana velawata phone obanne ne kiyala oya borune ithin monawa kalath thaththa puthata gaththa…,0
Eda wagemai…adarei…,0
Enakan balan imu…,0
Enne enne enne dukaya dukaya dukaya oya mage enne oya enne ….,0
Enne epa akke …ohema welaliya,1
Enne epa aunty oya awath nawath oya merenawa,1
Enne epa uba lankawata apu gaman yanne wenne me thiyena address ekata maha ulu gedarata,1
Enne epa enne denneth ne,0
"Enne epa ohema ..inta  menike ..mata enne visa ekak denna. Harida mama ja ela hode menike. Theruvan saranai den...,.0",0
  Enne epa tho ohema meriyan belli,1
Enne epa tho belli,1
Enne epa patta vesiye,1
Enne epa belli,1
Enne epa belli ohema hitapanko,1
Enne epa merila palayan vesi,1
Enne epa yako ithin hariyata nikan balen gennaganne api hadanawa wage ne kegahanne ..hithan aththe fb live awama…,1
Enne apa rattharan oyala wage aya innama one rata thama ithaliya. Meka ape duppath rata,1
Enne apa lankawata. Awith lankawata ahu wennath epa. Mokada lankawe hoda janadipathi kenek den inne,0
Enne epa vesa geniye,1
Enne epa hutti tho(lak deranata),1
Enne epa….ohema inna…,0
Enne epa para vesi thota hithaganne beri wei vena de,1
Enne onith ne ubanam…ilaga corona rogiya obada viya heka prawesam venna,1
Enne denneth ne hode…,0
Enne nam epa lankawa peththatawath aurudu 25 gembi,1
Enne bene uba varenthune lankawe,1
Entako meheta,0
Ennath epa,0
Ennath epa ubala me ratata….kalakanni genu ipaduneda dannene ne ane wedakata nethuwa online awa geniyak,1
Ennath epa patta vesi..ithalinta puka dipan,1
Ennath epa ban ..awoth uba iwarai…,1
Ennath epa belliye tho awoth genungenma thamai kala yanne wenne. Thopi wage unta kiyanne vachana ne,1
Ennath epa belliye,1
Ennath epa lankawata,0
Ennath epa lankawata,0
Ennath epa hutto,1
"Ennath epa, enne denneth ne vesita, yako patau gahana machimakda meki. Ohoma thamai upath palanayakin thorawa vesakama…",1
Ennath epa. Thopi ekekwath baraganneth ne. den ubala vesiyo,1
Ennath epa. Avilla ahu wennath epa. Vediya dodawanne gaththoth horen giya bottuwath raja santhaka karanawa. Mekige…,1
Ennath eoi……,0
Ennath epo. Lankawa gena hoyala beluweth nehene..apith ratawal wala inne nam api nam nikan boruwata kegahanne ne..bota…,1
Ennath bene kohomath,1
Enna nam epa,0
Ennama epa thopi ithali gihin lamai hada gena hamba karana ewa ohema viyadam karana eun ne,1
Ennama epa hodata ithaliyata wela gaha ganin,1
Enna nam epa…,0
Enne nethnam paka kiyawanne epa…iskole giye nethi moda huttiyo. Gihin salli tikak atha gewama ohoma thama..ha…,1
Enne nethnam ohema hitapan,0
Ennepa vesi lankawata ohema velaliyan,1
"Ema kanthawa dedi kopayakin pelena bawa oba apata pehediliwama penawa, namuth rate inne palakayange prashna walata thama …",1
Ema thamai eka patta,0
Eya inna rate doctor la adanawa. Apith kalin piyawara gaththa nam kiyala wedak ne ipadichcha ratata apahasa karana eke prathipala …,1
Eya inne den harine,0
Eya corona walatath wada darunu visabijayak,1
Eyata daruwo pahak hadanne puluwan une ehe gihin lu. Ethakota ape Issara idapu achchila daruwo 102 heduwe lankawe…,1
Eyage me kathawenuth kiuwe oya tikama. Me haraki e tika therum aran ne. onema kenekge thanathurata agaurawa karanne…,0
Eyata tharaha gihilla thiyenne eyage wayasa kiyapu hinda ne. eyata  wayasa  50 kiyala ne. eya ithin wayasa 25 kellek ne. ane ithi…,1
Eyata thiyenne 25 ka penumak lu,0
Eyata hari,0
Eyalata me ratata enne varan denna epa,0
Eyala kanne harak mas ne. ganan ganne epa,0
Ei ube gama koheda. Thoge amma innawada,1
Ei lankawe kollonge pakawal kaluda. Ithaliye pakawal sududa. Patta vesi tho hodata hukagena wage. Thpoi wage patta vesa…,1
Ela,0
Ela ..ma gawath kubuk pela 500 k thiyenawa,0
Ela akke,0
Ela ei,0
Ela ela macho,0
Ela ela patta,0
Ela ela…,0
Ela ela… adarei,0
Elakiri kollek ne,0
Ela jaya jaya,0
Ela patta ban,0
Ela ban,0
Ela macho apen monawada wenna one,0
Ela macho..,0
Elakiri,0
Elakiri ..jaya wewa,0
Elakiri macho,0
Elakiri ne,0
Elatama deela,0
Elama,0
Elama thamai,0
Elama ratta,0
Eli wenakam arakku beela goda beral ekak wage. Belli katha karanne igena ganin. Thiyena pata ula gena boru dukak machan,1
Ewanne apa thoge malaminiya euwoth yawanawa karawala wadiyakata,1
